Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Agent_Rating,Distance
runj694291013,33,-25.450317,81.831681,25.510317,81.891681,2022-02-13,1900-01-01 21:25:00,1900-01-01 21:40:00,Fog,jam,motorcycle ,Urban ,145,Home,5.0,5666.575451543261
cgiu577086946,30,26.905287,75.794592,27.035287,75.924592,2022-03-23,1900-01-01 22:20:00,1900-01-01 22:30:00,Fog,low,van,Metropolitian ,145,Cosmetics,4.5,19.363230967693642
xhmz350207730,36,18.530963,73.828972,18.540963,73.838972,2022-03-01,1900-01-01 09:55:00,1900-01-01 10:00:00,Cloudy,low,motorcycle ,Metropolitian ,110,Home,4.6,1.5322906761813144
qwxi288156491,29,10.006881,76.345397,10.086881,76.425397,2022-02-18,1900-01-01 19:10:00,1900-01-01 19:25:00,Cloudy,jam,motorcycle ,Metropolitian ,170,Skincare,5.0,12.48420210136625
cxgo956698634,39,19.221315,72.862381,19.311315,72.952381,2022-03-12,1900-01-01 22:10:00,1900-01-01 22:25:00,Cloudy,low,motorcycle ,Metropolitian ,210,Kitchen,4.8,13.762216011681751
uapm498072264,35,17.451976,78.385883,17.461976,78.395883,2022-04-05,1900-01-01 10:50:00,1900-01-01 11:00:00,Sandstorms,low,scooter ,Metropolitian ,27,Grocery,4.9,1.5367491020546065
fvfe453030866,30,30.905562,75.832841,30.975562,75.902841,2022-02-14,1900-01-01 19:35:00,1900-01-01 19:40:00,Stormy,jam,motorcycle ,Semi-Urban ,270,Toys,4.2,10.254507726060748
xdrz587067698,30,22.753839,75.897429,22.773839,75.917429,2022-03-19,1900-01-01 10:50:00,1900-01-01 10:55:00,Sandstorms,low,motorcycle ,Metropolitian ,145,Apparel,4.5,3.0250639876679455
lmzk613084829,28,0.0,0.0,0.06,0.06,2022-03-24,1900-01-01 00:00:00,1900-01-01 00:15:00,Fog,low,scooter ,Urban ,50,Pet Supplies,4.7,9.435214569886142
jzya092433050,33,12.284747,76.625861,12.414747,76.755861,2022-03-20,1900-01-01 19:55:00,1900-01-01 20:00:00,Sandstorms,jam,motorcycle ,Semi-Urban ,265,Home,4.3,20.20782584555747
hkla765060049,35,18.55144,73.804855,18.59144,73.844855,2022-03-19,1900-01-01 16:15:00,1900-01-01 16:25:00,Sandstorms,medium,motorcycle ,Metropolitian ,170,Books,4.1,6.128559723034672
ulnx402543278,35,12.939496,77.625999,12.979496,77.665999,2022-03-03,1900-01-01 14:50:00,1900-01-01 15:05:00,Cloudy,high,van,Metropolitian ,135,Home,4.9,6.2105516108570225
atdz954767847,38,22.725748,75.898497,22.805747,75.978497,2022-03-23,1900-01-01 22:25:00,1900-01-01 22:40:00,Stormy,low,motorcycle ,Metropolitian ,100,Outdoors,4.5,12.100095768955372
tttb032680092,22,12.914264,77.6784,13.044264,77.8084,2022-03-12,1900-01-01 21:20:00,1900-01-01 21:35:00,Sunny,jam,motorcycle ,Metropolitian ,165,Pet Supplies,4.2,20.183509244457024
wijn103120809,30,12.299524,76.64262,12.319524,76.66262,2022-03-11,1900-01-01 09:55:00,1900-01-01 10:00:00,Fog,low,scooter ,Urban ,95,Cosmetics,4.8,3.109129630346778
hnda340380881,39,12.975377,77.696664,13.045377,77.766664,2022-03-04,1900-01-01 19:45:00,1900-01-01 19:50:00,Fog,jam,motorcycle ,Metropolitian ,235,Snacks,4.9,10.867381130897433
dyvz726449687,29,17.410371,78.437225,17.470371,78.497225,2022-03-15,1900-01-01 18:20:00,1900-01-01 18:25:00,Sunny,medium,motorcycle ,Metropolitian ,90,Home,4.8,9.220894539161247
ajtw186321400,29,19.221315,72.862381,19.231315,72.872381,2022-03-26,1900-01-01 10:30:00,1900-01-01 10:40:00,Fog,low,scooter ,Metropolitian ,85,Clothing,4.6,1.5293108860546991
wntx498838027,29,19.254567,72.848923,19.334567,72.928923,2022-03-06,1900-01-01 19:15:00,1900-01-01 19:30:00,Cloudy,jam,motorcycle ,Metropolitian ,190,Apparel,4.9,12.232086917132925
smoi764457057,27,12.323194,76.630583,12.333194,76.640583,2022-04-05,1900-01-01 11:55:00,1900-01-01 12:00:00,Windy,high,motorcycle ,Metropolitian ,120,Pet Supplies,4.9,1.5545107964629026
asxx347950179,34,22.744648,75.894377,22.854648,76.004377,2022-03-20,1900-01-01 21:25:00,1900-01-01 21:30:00,Windy,jam,scooter ,Metropolitian ,145,Pet Supplies,4.6,16.635843523966297
thuv275988997,21,0.0,0.0,0.04,0.04,2022-02-11,1900-01-01 15:00:00,1900-01-01 15:10:00,Stormy,high,scooter ,Urban ,140,Skincare,4.6,6.290143365938739
hpaj797810080,32,0.0,0.0,0.03,0.03,2022-03-26,1900-01-01 17:45:00,1900-01-01 17:50:00,Cloudy,medium,scooter ,Urban ,85,Jewelry,5.0,4.717607608282883
bplj835948432,28,0.0,0.0,0.13,0.13,2022-04-04,1900-01-01 18:10:00,1900-01-01 18:15:00,Cloudy,medium,motorcycle ,Metropolitian ,175,Skincare,4.8,20.442957999506234
jule342607051,37,17.429585,78.392621,17.559585,78.522621,2022-03-31,1900-01-01 17:35:00,1900-01-01 17:45:00,Sunny,medium,scooter ,Urban ,120,Skincare,4.7,19.975768807926354
ynyl993310512,33,22.551084,88.354127,22.681084,88.484127,2022-02-16,1900-01-01 20:30:00,1900-01-01 20:35:00,Stormy,jam,motorcycle ,Metropolitian ,135,Skincare,4.7,19.672663486579427
jjzp750329111,36,19.207222,72.972281,19.277222,73.042281,2022-03-23,1900-01-01 18:25:00,1900-01-01 18:40:00,Cloudy,medium,motorcycle ,Metropolitian ,240,Apparel,4.5,10.70468701978954
nauh491274929,37,17.450851,78.379347,17.520851,78.449347,2022-03-16,1900-01-01 17:10:00,1900-01-01 17:15:00,Sunny,medium,motorcycle ,Metropolitian ,180,Electronics,4.7,10.75643040619165
gogt040760934,37,22.310526,73.170937,22.400526,73.260937,2022-04-04,1900-01-01 23:15:00,1900-01-01 23:30:00,Fog,low,scooter ,Metropolitian ,135,Skincare,4.9,13.631349490566702
jpgk726928435,30,11.003681,76.975525,11.023681,76.995525,2022-03-07,1900-01-01 11:30:00,1900-01-01 11:35:00,Fog,high,scooter ,Metropolitian ,165,Clothing,4.8,3.1162428001751343
jgug607810044,25,18.593481,73.785901,18.683481,73.875901,2022-04-02,1900-01-01 20:25:00,1900-01-01 20:40:00,Fog,jam,scooter ,Metropolitian ,160,Apparel,4.9,13.786688736594416
xiom039139045,35,19.065838,72.832658,19.175838,72.942658,2022-03-25,1900-01-01 22:00:00,1900-01-01 22:10:00,Windy,jam,scooter ,Metropolitian ,135,Home,4.7,16.827496016241433
saok722128794,21,18.56245,73.916619,18.60245,73.956619,2022-03-05,1900-01-01 15:55:00,1900-01-01 16:05:00,Windy,medium,motorcycle ,Metropolitian ,140,Kitchen,4.6,6.128372404505254
rvjn148683221,34,26.482581,80.315628,26.612581,80.445628,2022-02-16,1900-01-01 22:45:00,1900-01-01 22:50:00,Sandstorms,low,motorcycle ,Metropolitian ,115,Apparel,4.5,19.395211284933268
bbwn409214373,36,18.536562,73.896485,18.616562,73.976485,2022-03-23,1900-01-01 22:45:00,1900-01-01 22:55:00,Cloudy,low,motorcycle ,Metropolitian ,195,Electronics,4.6,12.256944675903481
ommm913046409,35,30.895204,75.822103,30.915204,75.842103,2022-02-15,1900-01-01 12:00:00,1900-01-01 12:05:00,Sandstorms,high,motorcycle ,Metropolitian ,145,Kitchen,4.6,2.930318710914814
mrua249096824,22,0.0,0.0,0.08,0.08,2022-02-16,1900-01-01 21:50:00,1900-01-01 22:00:00,Stormy,jam,motorcycle ,Metropolitian ,100,Toys,4.6,12.580285199006964
vrlx296809683,31,12.304569,76.643622,12.384569,76.723622,2022-03-23,1900-01-01 18:10:00,1900-01-01 18:15:00,Stormy,medium,motorcycle ,Metropolitian ,210,Clothing,4.8,12.435706224330803
rnwi830444372,33,22.651847,75.881991,22.741847,75.971991,2022-03-23,1900-01-01 17:10:00,1900-01-01 17:25:00,Fog,medium,motorcycle ,Metropolitian ,210,Pet Supplies,4.6,13.615852266001449
puzi338686291,27,11.022298,76.998349,11.062298,77.038349,2022-03-28,1900-01-01 13:45:00,1900-01-01 13:50:00,Stormy,high,motorcycle ,Metropolitian ,110,Sports,4.7,6.232187876218782
igqc072346620,23,11.001852,76.976268,11.111852,77.086268,2022-03-25,1900-01-01 19:00:00,1900-01-01 19:15:00,Windy,medium,scooter ,Metropolitian ,125,Apparel,4.6,17.13809826066872
tmtv930664475,36,22.728163,75.884212,22.778163,75.934212,2022-03-28,1900-01-01 21:00:00,1900-01-01 21:10:00,Cloudy,jam,scooter ,Metropolitian ,160,Clothing,4.0,7.5629314911012475
zczg751287432,22,12.979166,77.640709,13.089166,77.750709,2022-04-04,1900-01-01 20:15:00,1900-01-01 20:30:00,Cloudy,jam,motorcycle ,Metropolitian ,155,Books,4.4,17.07651373084744
gsrg157617382,24,13.081878,80.248519,13.121878,80.288519,2022-03-30,1900-01-01 12:35:00,1900-01-01 12:45:00,Sandstorms,high,scooter ,Metropolitian ,130,Shoes,4.7,6.208812535865377
obks678672530,28,26.910262,75.783013,26.940262,75.813013,2022-04-05,1900-01-01 21:40:00,1900-01-01 21:50:00,Sunny,jam,motorcycle ,Metropolitian ,265,Outdoors,3.6,4.4692292119460895
jxzq088677580,26,19.875522,75.367127,20.005522,75.497127,2022-02-18,1900-01-01 20:45:00,1900-01-01 20:50:00,Fog,jam,scooter ,Metropolitian ,205,Outdoors,4.9,19.83962326317756
vpms310313920,23,0.0,0.0,0.05,0.05,2022-03-05,1900-01-01 19:50:00,1900-01-01 19:55:00,Windy,jam,scooter ,Metropolitian ,100,Snacks,4.6,7.862679027790194
wpbq406676690,37,17.422819,78.449578,17.442819,78.469578,2022-03-11,1900-01-01 10:00:00,1900-01-01 10:10:00,Stormy,low,motorcycle ,Metropolitian ,155,Skincare,4.0,3.0736922271899147
stkq697878098,37,11.006686,76.951736,11.136686,77.081736,2022-04-06,1900-01-01 18:45:00,1900-01-01 19:00:00,Sandstorms,medium,motorcycle ,Metropolitian ,195,Shoes,4.4,20.253612351251384
kjsi663713414,32,22.751234,75.88949,22.861234,75.99949,2022-03-16,1900-01-01 22:10:00,1900-01-01 22:25:00,Fog,low,motorcycle ,Metropolitian ,125,Outdoors,4.9,16.63547419340178
lzbk119661412,25,19.055831,72.833984,19.115831,72.893984,2022-03-03,1900-01-01 18:50:00,1900-01-01 19:05:00,Sandstorms,medium,scooter ,Urban ,115,Cosmetics,4.6,9.17955113014458
hchf724621040,28,0.0,0.0,0.05,0.05,2022-03-05,1900-01-01 23:15:00,1900-01-01 23:30:00,Stormy,low,scooter ,Metropolitian ,85,Home,4.7,7.862679027790194
nuuk484279006,33,0.0,0.0,0.11,0.11,2022-03-31,1900-01-01 19:50:00,1900-01-01 20:05:00,Sunny,jam,scooter ,Metropolitian ,20,Grocery,4.6,17.297889645743044
kevq551132022,21,21.170798,72.790489,21.200798,72.820489,2022-03-07,1900-01-01 22:35:00,1900-01-01 22:50:00,Sandstorms,low,motorcycle ,Metropolitian ,135,Apparel,4.1,4.560971250676638
lhdf669070518,26,25.449659,81.839744,25.559659,81.949744,2022-02-12,1900-01-01 22:50:00,1900-01-01 22:55:00,Fog,low,motorcycle ,Urban ,115,Apparel,4.6,16.476626452797145
vono465054940,21,17.483216,78.552111,17.503216,78.572111,2022-04-03,1900-01-01 10:15:00,1900-01-01 10:20:00,Sunny,low,motorcycle ,Urban ,65,Pet Supplies,5.0,3.073206651149139
mdma084182397,20,13.086438,80.220672,13.096438,80.230672,2022-03-17,1900-01-01 09:25:00,1900-01-01 09:30:00,Windy,low,scooter ,Urban ,70,Cosmetics,4.8,1.5522351845661642
gzzm232598599,35,22.5491,88.400467,22.6091,88.460467,2022-02-17,1900-01-01 19:40:00,1900-01-01 19:55:00,Windy,jam,scooter ,Metropolitian ,170,Electronics,4.4,9.080814542680763
wxjv217513086,22,22.527893,88.368628,22.537893,88.378628,2022-02-13,1900-01-01 09:25:00,1900-01-01 09:40:00,Fog,low,motorcycle ,Metropolitian ,100,Sports,4.8,1.5137025154419956
kbgu722652088,28,0.0,0.0,0.07,0.07,2022-03-02,1900-01-01 19:10:00,1900-01-01 19:25:00,Stormy,jam,scooter ,Urban ,105,Clothing,4.7,11.007749968275446
bxbe506215400,30,26.956431,75.776649,27.036431,75.856649,2022-03-31,1900-01-01 17:55:00,1900-01-01 18:10:00,Fog,medium,motorcycle ,Metropolitian ,175,Books,4.6,11.914610534455841
wycn517797467,21,17.429585,78.392621,17.439585,78.402621,2022-03-30,1900-01-01 11:45:00,1900-01-01 12:00:00,Cloudy,high,motorcycle ,Metropolitian ,100,Home,4.8,1.536839029319499
zmge462629513,30,25.459775,81.834841,25.499775,81.874841,2022-02-11,1900-01-01 15:25:00,1900-01-01 15:40:00,Windy,medium,motorcycle ,Metropolitian ,170,Cosmetics,4.2,5.992058268129191
jkuf804144352,23,12.311072,76.654878,12.371072,76.714878,2022-04-01,1900-01-01 17:35:00,1900-01-01 17:45:00,Cloudy,medium,motorcycle ,Metropolitian ,145,Skincare,5.0,9.326840686168874
keon996101065,29,12.311072,76.654878,12.371072,76.714878,2022-04-05,1900-01-01 23:25:00,1900-01-01 23:40:00,Stormy,low,motorcycle ,Other,55,Cosmetics,4.5,9.326840686168874
szmq319716340,26,23.354422,85.3329,23.414422,85.3929,2022-03-19,1900-01-01 18:40:00,1900-01-01 18:45:00,Sandstorms,medium,motorcycle ,Metropolitian ,100,Apparel,4.9,9.056016815502351
tcnp791589992,33,26.90519,75.810753,27.03519,75.940753,2022-03-08,1900-01-01 18:35:00,1900-01-01 18:45:00,Sunny,medium,motorcycle ,Urban ,90,Pet Supplies,4.8,19.36323835232777
tnhj311823173,39,26.902908,75.792934,26.962908,75.852934,2022-03-11,1900-01-01 00:00:00,1900-01-01 00:15:00,Sunny,low,scooter ,Metropolitian ,80,Skincare,5.0,8.93818982257431
ghqw690657155,30,22.74806,75.8934,22.75806,75.9034,2022-03-15,1900-01-01 09:25:00,1900-01-01 09:30:00,Fog,low,van,Urban ,75,Shoes,4.9,1.512586857850446
qsze219996675,20,26.891191,75.802083,27.001191,75.912083,2022-03-23,1900-01-01 23:25:00,1900-01-01 23:35:00,Windy,low,motorcycle ,Urban ,65,Electronics,4.8,16.385824899896843
fmob112211929,22,18.994237,72.825553,19.074237,72.905553,2022-03-31,1900-01-01 23:15:00,1900-01-01 23:20:00,Fog,low,motorcycle ,Metropolitian ,105,Jewelry,4.9,12.241198048970242
vaea738131812,33,19.1093,72.825451,19.1993,72.915451,2022-03-23,1900-01-01 21:20:00,1900-01-01 21:30:00,Sandstorms,jam,van,Urban ,200,Home,3.5,13.76663592346389
qoji387811100,34,12.970221,77.645396,13.010221,77.685396,2022-03-26,1900-01-01 14:10:00,1900-01-01 14:15:00,Sandstorms,high,motorcycle ,Metropolitian ,180,Snacks,4.6,6.210177867953917
qrih193610931,35,26.913483,75.803139,27.053483,75.943139,2022-03-14,1900-01-01 21:20:00,1900-01-01 21:30:00,Cloudy,jam,scooter ,Metropolitian ,220,Sports,4.9,20.851627541590645
kdoj635328532,37,22.722634,75.886959,22.752634,75.916959,2022-03-03,1900-01-01 22:20:00,1900-01-01 22:30:00,Stormy,low,motorcycle ,Metropolitian ,31,Grocery,4.0,4.537995953100902
psch179899668,27,23.351058,85.325731,23.431058,85.405731,2022-03-20,1900-01-01 19:45:00,1900-01-01 20:00:00,Sunny,jam,motorcycle ,Metropolitian ,75,Shoes,4.9,12.074412203551034
dlbj662884017,39,13.026279,80.174568,13.076279,80.224568,2022-03-21,1900-01-01 20:20:00,1900-01-01 20:25:00,Sandstorms,jam,motorcycle ,Metropolitian ,40,Grocery,4.8,7.7617907471360565
qwob207561222,28,18.927584,72.832585,19.007584,72.912585,2022-03-23,1900-01-01 22:15:00,1900-01-01 22:30:00,Sunny,low,van,Metropolitian ,215,Apparel,3.3,12.243512846188963
jzhg651996027,38,26.910262,75.783013,27.000262,75.873013,2022-04-02,1900-01-01 18:50:00,1900-01-01 18:55:00,Sunny,medium,scooter ,Metropolitian ,145,Books,4.9,13.406106787958063
jpnx568481348,33,11.000762,76.981876,11.040762,77.021876,2022-03-01,1900-01-01 16:10:00,1900-01-01 16:20:00,Sandstorms,medium,motorcycle ,Metropolitian ,165,Shoes,4.1,6.232411960733023
krnm443650850,30,26.849596,75.800512,26.899596,75.850512,2022-03-26,1900-01-01 21:10:00,1900-01-01 21:15:00,Sunny,jam,scooter ,Metropolitian ,90,Kitchen,4.6,7.450195698880466
voun300113352,29,18.530963,73.828972,18.610963,73.908972,2022-03-14,1900-01-01 18:55:00,1900-01-01 19:05:00,Sandstorms,medium,scooter ,Metropolitian ,115,Snacks,4.7,12.257135163430922
jjya299810159,35,22.311358,73.164798,22.331358,73.184798,2022-03-15,1900-01-01 09:00:00,1900-01-01 09:15:00,Sandstorms,low,motorcycle ,Metropolitian ,20,Grocery,4.8,3.029531271374782
ppwy939118496,38,12.323194,76.630583,12.383194,76.690583,2022-03-05,1900-01-01 22:25:00,1900-01-01 22:35:00,Cloudy,low,motorcycle ,Metropolitian ,95,Snacks,4.7,9.326629770227296
gkeq989550992,22,12.906229,77.596791,13.016229,77.706791,2022-04-06,1900-01-01 20:10:00,1900-01-01 20:15:00,Sandstorms,jam,motorcycle ,Urban ,195,Cosmetics,4.6,17.078957679923455
dxoe380581524,32,0.0,0.0,0.05,0.05,2022-02-15,1900-01-01 17:45:00,1900-01-01 17:55:00,Windy,medium,scooter ,Urban ,150,Kitchen,5.0,7.862679027790194
mnxn884371946,26,23.359033,85.325347,23.379033,85.345347,2022-03-28,1900-01-01 11:10:00,1900-01-01 11:25:00,Cloudy,high,motorcycle ,Urban ,115,Jewelry,4.9,3.01883263316829
hgze187877036,38,17.431477,78.40035,17.541477,78.51035,2022-03-10,1900-01-01 18:55:00,1900-01-01 19:05:00,Fog,medium,motorcycle ,Metropolitian ,240,Clothing,4.6,16.90293333098952
igfd148630989,29,12.939496,77.625999,12.959496,77.645999,2022-03-11,1900-01-01 09:00:00,1900-01-01 09:05:00,Sunny,low,motorcycle ,Metropolitian ,80,Jewelry,4.8,3.1053365626644696
eqjp450810876,33,17.411028,78.329645,17.451028,78.369645,2022-04-03,1900-01-01 13:55:00,1900-01-01 14:00:00,Windy,high,motorcycle ,Metropolitian ,30,Grocery,4.8,6.147413143793597
fsxb492661748,21,13.066762,80.251865,13.196762,80.381865,2022-04-04,1900-01-01 23:55:00,1900-01-01 00:10:00,Stormy,low,van,Urban ,60,Shoes,4.9,20.177444658457695
lccf694383483,38,30.342509,78.061187,30.482509,78.201187,2022-02-14,1900-01-01 21:50:00,1900-01-01 22:00:00,Windy,jam,scooter ,Metropolitian ,135,Electronics,4.7,20.55674134804219
uzxi564934786,29,26.483672,80.320708,26.573672,80.410708,2022-02-18,1900-01-01 22:50:00,1900-01-01 23:05:00,Fog,low,motorcycle ,Urban ,130,Outdoors,4.9,13.42843915491699
gdcc440517225,34,18.55144,73.804855,18.57144,73.824855,2022-03-17,1900-01-01 09:25:00,1900-01-01 09:30:00,Cloudy,low,motorcycle ,Metropolitian ,20,Grocery,4.6,3.064364917122441
oejm902436677,21,12.978453,77.643685,13.008453,77.673685,2022-03-05,1900-01-01 17:50:00,1900-01-01 17:55:00,Cloudy,medium,motorcycle ,Metropolitian ,105,Toys,4.8,4.657603902618498
bfkg618654707,35,27.158822,78.045359,27.268822,78.155359,2022-02-14,1900-01-01 23:30:00,1900-01-01 23:35:00,Fog,low,motorcycle ,Metropolitian ,185,Home,4.7,16.368529273630845
ofzz254197880,38,26.90294,75.793007,26.98294,75.873007,2022-03-10,1900-01-01 22:30:00,1900-01-01 22:40:00,Stormy,low,motorcycle ,Metropolitian ,115,Shoes,4.7,11.917116512088453
syrb504533999,39,15.49395,73.827423,15.60395,73.937423,2022-02-12,1900-01-01 22:55:00,1900-01-01 23:10:00,Cloudy,low,motorcycle ,Metropolitian ,180,Apparel,5.0,16.984307212488677
wnyt916507616,36,19.131141,72.813074,19.14114,72.823074,2022-03-05,1900-01-01 10:20:00,1900-01-01 10:30:00,Stormy,low,scooter ,Urban ,120,Pet Supplies,5.0,1.5296248676454012
ywpy115272603,33,11.016298,76.972076,11.046298,77.002076,2022-03-15,1900-01-01 22:15:00,1900-01-01 22:30:00,Sunny,low,motorcycle ,Metropolitian ,105,Home,4.6,4.6742268124954025
lxbd042201836,26,12.337978,76.616792,12.397978,76.676792,2022-04-05,1900-01-01 20:10:00,1900-01-01 20:15:00,Fog,jam,scooter ,Metropolitian ,125,Jewelry,4.9,9.326372267856886
ubra295427339,25,0.0,0.0,0.05,0.05,2022-03-01,1900-01-01 17:35:00,1900-01-01 17:40:00,Fog,medium,motorcycle ,Metropolitian ,60,Outdoors,4.8,7.862679027790194
ozfn023859974,34,22.753659,75.903365,22.843659,75.993365,2022-03-18,1900-01-01 21:15:00,1900-01-01 21:30:00,Sandstorms,jam,motorcycle ,Metropolitian ,210,Kitchen,4.4,13.61119060579108
styg587460022,27,12.310972,76.659264,12.370972,76.719264,2022-03-19,1900-01-01 18:20:00,1900-01-01 18:35:00,Stormy,medium,motorcycle ,Metropolitian ,95,Clothing,4.7,9.32684242528612
dbzs987064853,29,26.849596,75.800512,26.899596,75.850512,2022-03-09,1900-01-01 21:20:00,1900-01-01 21:25:00,Windy,jam,van,Metropolitian ,90,Books,5.0,7.450195698880466
zrof829886012,24,12.934365,77.616155,12.944365,77.626155,2022-03-24,1900-01-01 08:30:00,1900-01-01 08:45:00,Fog,low,van,Urban ,75,Home,4.5,1.5526990244208494
hqjo638987385,22,22.725748,75.898497,22.815748,75.988497,2022-03-18,1900-01-01 19:55:00,1900-01-01 20:00:00,Sandstorms,jam,motorcycle ,Metropolitian ,135,Skincare,4.6,13.612470343730434
exiw191810888,34,19.22384,72.841347,19.35384,72.971347,2022-03-14,1900-01-01 22:25:00,1900-01-01 22:40:00,Fog,low,motorcycle ,Metropolitian ,200,Books,4.4,19.877467053551275
upzd230219093,26,0.0,0.0,0.11,0.11,2022-02-18,1900-01-01 21:20:00,1900-01-01 21:35:00,Cloudy,jam,motorcycle ,Metropolitian ,150,Kitchen,4.8,17.297889645743044
nxra247275552,35,22.695207,75.866059,22.715207,75.886059,2022-03-05,1900-01-01 09:15:00,1900-01-01 09:20:00,Cloudy,low,motorcycle ,Metropolitian ,140,Electronics,4.6,3.025660263420111
jvvs488718852,21,11.000762,76.981876,11.090762,77.071876,2022-03-29,1900-01-01 17:15:00,1900-01-01 17:25:00,Fog,medium,motorcycle ,Urban ,135,Home,5.0,14.022340881712742
gepg093716321,26,18.53408,73.89852,18.59408,73.95852,2022-03-17,1900-01-01 21:45:00,1900-01-01 21:55:00,Sandstorms,jam,motorcycle ,Metropolitian ,120,Snacks,4.8,9.193027170199366
lbmf598197743,31,10.994136,76.963303,11.044136,77.013303,2022-03-26,1900-01-01 17:30:00,1900-01-01 17:45:00,Cloudy,medium,motorcycle ,Urban ,80,Skincare,4.6,7.790536027572854
jwpu705140378,37,26.473698,80.352677,26.543698,80.422677,2022-02-14,1900-01-01 18:10:00,1900-01-01 18:15:00,Fog,medium,scooter ,Metropolitian ,200,Books,4.0,10.445149806514475
iyck095436784,36,22.760072,75.892574,22.810072,75.942574,2022-03-15,1900-01-01 19:30:00,1900-01-01 19:35:00,Sunny,jam,van,Metropolitian ,80,Toys,4.8,7.562119162779698
wlvm828622601,22,22.538999,88.322337,22.608999,88.392336,2022-02-12,1900-01-01 22:20:00,1900-01-01 22:25:00,Sandstorms,low,scooter ,Metropolitian ,12,Grocery,4.9,10.594394327232854
gcxo578418810,27,0.0,0.0,0.03,0.03,2022-02-17,1900-01-01 18:35:00,1900-01-01 18:50:00,Cloudy,medium,motorcycle ,Urban ,65,Outdoors,4.7,4.717607608282883
vwhf667795438,35,12.972793,80.249982,12.982793,80.259982,2022-03-28,1900-01-01 09:10:00,1900-01-01 09:20:00,Fog,low,motorcycle ,Urban ,17,Grocery,4.8,1.5525823038362423
tdgy050946960,25,12.934365,77.616155,12.964365,77.646155,2022-03-07,1900-01-01 21:20:00,1900-01-01 21:25:00,Sunny,jam,motorcycle ,Urban ,95,Outdoors,4.9,4.658006019473716
gbhv126827622,39,13.049645,80.242268,13.099645,80.292268,2022-04-01,1900-01-01 20:50:00,1900-01-01 21:00:00,Sunny,jam,scooter ,Metropolitian ,100,Clothing,4.6,7.761433157808645
byuz199136633,35,22.526461,88.364453,22.546461,88.384453,2022-02-17,1900-01-01 09:15:00,1900-01-01 09:20:00,Stormy,low,scooter ,Metropolitian ,28,Grocery,4.8,3.0273690102030204
nyke981152863,39,25.450329,81.834279,25.520329,81.904279,2022-02-12,1900-01-01 23:45:00,1900-01-01 23:55:00,Sandstorms,low,scooter ,Metropolitian ,21,Grocery,4.7,10.48588408109541
