Order_ID,Agent_Age,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Agent_Rating
pipp247899145,30,23.351058,85.325731,23.361058,85.335731,2022-03-19,1900-01-01 11:30:00,1900-01-01 11:45:00,Sunny,high,van,Urban ,110,Outdoors,4.6
eddw455533484,35,0.0,0.0,0.07,0.07,2022-04-06,1900-01-01 20:20:00,1900-01-01 20:25:00,Sandstorms,jam,motorcycle ,Urban ,130,Pet Supplies,4.7
fjty357766071,27,26.914142,75.805704,26.924142,75.815704,2022-03-15,1900-01-01 09:35:00,1900-01-01 09:45:00,Sunny,low,motorcycle ,Urban ,115,Toys,4.9
bbgr395871242,32,26.914142,75.805704,26.924142,75.815704,2022-03-17,1900-01-01 11:55:00,1900-01-01 12:05:00,Sandstorms,high,scooter ,Metropolitian ,135,Apparel,4.5
qflu896902631,25,18.546947,73.900626,18.586947,73.940626,2022-03-07,1900-01-01 12:45:00,1900-01-01 13:00:00,Fog,high,motorcycle ,Metropolitian ,145,Pet Supplies,4.5
afxc115927975,21,9.991703,76.293136,10.051703,76.353136,2022-02-13,1900-01-01 21:00:00,1900-01-01 21:10:00,Cloudy,jam,scooter ,Metropolitian ,170,Home,4.0
neze374003063,23,26.90519,75.810753,26.92519,75.830753,2022-03-26,1900-01-01 08:55:00,1900-01-01 09:00:00,Cloudy,low,motorcycle ,Metropolitian ,110,Electronics,4.8
yaxq516451888,21,18.543626,73.905101,18.593626,73.955101,2022-03-28,1900-01-01 19:10:00,1900-01-01 19:15:00,Windy,jam,motorcycle ,Metropolitian ,135,Sports,4.7
mflg571165806,39,26.910262,75.783013,27.040262,75.913013,2022-03-16,1900-01-01 21:55:00,1900-01-01 22:05:00,Cloudy,jam,motorcycle ,Semi-Urban ,265,Clothing,5.0
nnbd226110916,33,9.988483,76.295211,10.038483,76.345211,2022-02-17,1900-01-01 23:50:00,1900-01-01 00:00:00,Stormy,low,scooter ,Metropolitian ,145,Toys,4.7
ftbw337341572,31,21.157729,72.768726,21.237729,72.848726,2022-03-29,1900-01-01 21:15:00,1900-01-01 21:30:00,Sunny,jam,scooter ,Metropolitian ,135,Pet Supplies,4.5
mmfp795505097,39,26.846156,75.8023,26.976156,75.9323,2022-03-12,1900-01-01 19:20:00,1900-01-01 19:30:00,Fog,jam,van,Metropolitian ,49,Grocery,4.7
cjjo868809435,22,22.307898,73.167788,22.327898,73.187788,2022-03-24,1900-01-01 10:35:00,1900-01-01 10:45:00,Sandstorms,low,motorcycle ,Metropolitian ,95,Snacks,4.0
ggkt370298051,25,18.55144,73.804855,18.64144,73.894855,2022-03-10,1900-01-01 18:45:00,1900-01-01 18:55:00,Sandstorms,medium,motorcycle ,Urban ,33,Grocery,5.0
ytda900616560,38,11.000762,76.981876,11.010762,76.991876,2022-03-15,1900-01-01 10:10:00,1900-01-01 10:15:00,Fog,low,motorcycle ,Urban ,28,Grocery,4.9
qhib142288842,32,12.913041,77.683237,12.973041,77.743237,2022-03-21,1900-01-01 17:30:00,1900-01-01 17:35:00,Cloudy,medium,scooter ,Metropolitian ,95,Shoes,4.6
eoif570502947,28,22.75004,75.902847,22.83004,75.982847,2022-03-14,1900-01-01 20:50:00,1900-01-01 20:55:00,Windy,jam,scooter ,Metropolitian ,125,Jewelry,4.5
egba579809683,28,0.0,0.0,0.11,0.11,2022-02-18,1900-01-01 19:55:00,1900-01-01 20:00:00,Windy,jam,scooter ,Metropolitian ,120,Clothing,4.5
iwke399382301,21,18.536718,73.830327,18.556718,73.850327,2022-04-05,1900-01-01 08:30:00,1900-01-01 08:35:00,Sandstorms,low,scooter ,Urban ,60,Sports,4.6
rfby578311208,32,26.482581,80.315628,26.552581,80.385628,2022-02-18,1900-01-01 18:50:00,1900-01-01 19:05:00,Sandstorms,medium,scooter ,Metropolitian ,110,Toys,4.7
ijva004307190,39,0.0,0.0,0.09,0.09,2022-02-14,1900-01-01 19:50:00,1900-01-01 19:55:00,Cloudy,jam,scooter ,Metropolitian ,180,Electronics,5.0
bttj920116966,25,19.22384,72.841347,19.24384,72.861347,2022-03-28,1900-01-01 09:00:00,1900-01-01 09:15:00,Stormy,low,motorcycle ,Metropolitian ,75,Sports,4.5
xvmv839825620,31,26.88842,75.800689,26.92842,75.840689,2022-03-11,1900-01-01 15:25:00,1900-01-01 15:40:00,Sandstorms,medium,scooter ,Metropolitian ,29,Grocery,4.7
fhmj736007387,36,19.12663,72.829976,19.20663,72.909976,2022-03-18,1900-01-01 23:15:00,1900-01-01 23:20:00,Windy,low,motorcycle ,Metropolitian ,100,Kitchen,4.8
toik829834053,24,18.536562,73.896485,18.556562,73.916485,2022-03-30,1900-01-01 08:55:00,1900-01-01 09:05:00,Sunny,low,scooter ,Metropolitian ,110,Jewelry,5.0
oapt358956716,24,22.310237,73.158921,22.360237,73.208921,2022-04-01,1900-01-01 20:45:00,1900-01-01 20:50:00,Sunny,jam,motorcycle ,Metropolitian ,210,Shoes,4.2
immf414368582,25,21.149569,72.772697,21.259569,72.882697,2022-04-06,1900-01-01 22:35:00,1900-01-01 22:40:00,Sunny,low,motorcycle ,Metropolitian ,100,Apparel,4.6
gkjq174414728,26,11.025083,77.015393,11.065083,77.055393,2022-03-19,1900-01-01 15:20:00,1900-01-01 15:35:00,Windy,medium,motorcycle ,Urban ,120,Shoes,4.8
vthe968726357,31,15.498603,73.826911,15.548603,73.876911,2022-02-13,1900-01-01 23:45:00,1900-01-01 23:55:00,Sandstorms,low,motorcycle ,Metropolitian ,125,Sports,4.5
umjk675782848,29,19.103249,72.846749,19.163249,72.906749,2022-03-28,1900-01-01 19:50:00,1900-01-01 20:05:00,Sandstorms,jam,motorcycle ,Metropolitian ,135,Apparel,4.7
fhoy210753116,37,12.304569,76.643622,12.354569,76.693622,2022-03-30,1900-01-01 19:10:00,1900-01-01 19:25:00,Sandstorms,jam,motorcycle ,Metropolitian ,27,Grocery,4.6
thtl367618438,38,26.90519,75.810753,27.03519,75.940753,2022-03-18,1900-01-01 21:45:00,1900-01-01 21:55:00,Windy,jam,motorcycle ,Metropolitian ,155,Cosmetics,4.4
xlaz348739334,28,17.455894,78.375467,17.585894,78.505467,2022-03-20,1900-01-01 22:35:00,1900-01-01 22:45:00,Cloudy,low,motorcycle ,Metropolitian ,115,Jewelry,4.9
kexl197909523,27,25.450329,81.834279,25.580329,81.964279,2022-02-12,1900-01-01 22:45:00,1900-01-01 23:00:00,Cloudy,low,scooter ,Metropolitian ,130,Home,4.8
zweb150363877,38,26.913483,75.803139,27.023483,75.913139,2022-03-06,1900-01-01 21:20:00,1900-01-01 21:35:00,Sunny,jam,scooter ,Metropolitian ,110,Skincare,4.9
omnp934870544,36,17.428294,78.404423,17.518294,78.494423,2022-03-31,1900-01-01 18:50:00,1900-01-01 18:55:00,Sunny,medium,motorcycle ,Urban ,115,Pet Supplies,4.5
bvrg686620414,21,26.891191,75.802083,26.951191,75.862083,2022-03-26,1900-01-01 20:45:00,1900-01-01 20:55:00,Stormy,jam,motorcycle ,Urban ,95,Toys,4.8
fcrs278154582,33,17.455894,78.375467,17.505894,78.425467,2022-03-01,1900-01-01 22:10:00,1900-01-01 22:25:00,Stormy,low,motorcycle ,Metropolitian ,145,Home,4.8
qqrn447366247,24,12.297954,76.665169,12.367954,76.735169,2022-04-06,1900-01-01 17:45:00,1900-01-01 18:00:00,Sandstorms,medium,motorcycle ,Metropolitian ,175,Outdoors,4.4
ghzb385633083,34,12.981615,80.231598,13.091615,80.341598,2022-03-16,1900-01-01 17:10:00,1900-01-01 17:20:00,Sandstorms,medium,motorcycle ,Metropolitian ,100,Electronics,4.5
jgrw736516161,39,19.120083,72.907385,19.210083,72.997385,2022-03-14,1900-01-01 22:55:00,1900-01-01 23:10:00,Sandstorms,low,scooter ,Metropolitian ,140,Snacks,4.8
mtgd890623169,35,12.935662,77.61413,13.025662,77.70413,2022-03-08,1900-01-01 19:40:00,1900-01-01 19:50:00,Cloudy,jam,motorcycle ,Metropolitian ,200,Pet Supplies,4.6
spqu144145307,28,12.986047,80.218114,13.046047,80.278114,2022-03-07,1900-01-01 00:00:00,1900-01-01 00:05:00,Stormy,low,van,Metropolitian ,95,Books,4.9
fiaq636060881,25,23.351489,85.324253,23.421489,85.394253,2022-03-29,1900-01-01 18:00:00,1900-01-01 18:05:00,Windy,medium,scooter ,Metropolitian ,135,Home,4.9
omnm400447657,24,12.321214,76.621094,12.401214,76.701094,2022-04-06,1900-01-01 20:15:00,1900-01-01 20:30:00,Windy,jam,van,Metropolitian ,90,Toys,4.5
eroj631264495,22,0.0,0.0,0.01,0.01,2022-03-19,1900-01-01 11:50:00,1900-01-01 11:55:00,Cloudy,high,motorcycle ,Metropolitian ,115,Shoes,4.7
idxq170152921,37,9.979363,76.285001,10.009363,76.315001,2022-02-13,1900-01-01 18:55:00,1900-01-01 19:00:00,Sandstorms,medium,scooter ,Metropolitian ,150,Pet Supplies,4.7
wfwd335110237,34,23.374989,85.335486,23.444989,85.405486,2022-03-27,1900-01-01 18:30:00,1900-01-01 18:40:00,Stormy,medium,scooter ,Metropolitian ,180,Clothing,4.2
lhzj224035382,33,19.878028,75.317475,20.008028,75.447475,2022-02-18,1900-01-01 19:10:00,1900-01-01 19:15:00,Cloudy,jam,van,Metropolitian ,205,Outdoors,4.3
vgdy869148439,25,0.0,0.0,0.01,0.01,2022-03-01,1900-01-01 10:15:00,1900-01-01 10:30:00,Sunny,low,motorcycle ,Metropolitian ,60,Pet Supplies,4.6
lcsm071198895,34,11.003669,76.976494,11.083669,77.056494,2022-03-29,1900-01-01 23:20:00,1900-01-01 23:25:00,Sunny,low,scooter ,Metropolitian ,90,Apparel,4.8
skse636601050,20,22.732225,75.874765,22.792225,75.934765,2022-04-01,1900-01-01 22:30:00,1900-01-01 22:45:00,Sunny,low,van,Metropolitian ,95,Books,4.9
yxzu551103327,39,13.027018,80.254791,13.117018,80.344791,2022-04-04,1900-01-01 17:10:00,1900-01-01 17:25:00,Sandstorms,medium,motorcycle ,Metropolitian ,235,Electronics,4.3
ydwg329734548,27,13.022394,80.242439,13.112394,80.332439,2022-03-16,1900-01-01 22:15:00,1900-01-01 22:25:00,Cloudy,low,scooter ,Urban ,145,Toys,4.5
ornh070751374,25,12.913041,77.683237,12.943041,77.713237,2022-04-05,1900-01-01 23:00:00,1900-01-01 23:15:00,Stormy,low,motorcycle ,Metropolitian ,55,Cosmetics,4.7
zaxa097648358,26,12.325461,76.632278,12.415461,76.722278,2022-04-06,1900-01-01 18:40:00,1900-01-01 18:55:00,Cloudy,medium,scooter ,Urban ,125,Cosmetics,4.6
mgqf312635294,27,21.17106,72.789292,21.22106,72.839292,2022-03-01,1900-01-01 23:55:00,1900-01-01 00:10:00,Sandstorms,low,scooter ,Metropolitian ,70,Sports,4.8
ufjv776601197,33,11.000762,76.981876,11.130762,77.111876,2022-04-02,1900-01-01 18:20:00,1900-01-01 18:25:00,Fog,medium,motorcycle ,Metropolitian ,150,Books,4.5
hmcq388046461,24,19.221315,72.862381,19.351315,72.992381,2022-03-10,1900-01-01 17:45:00,1900-01-01 17:50:00,Stormy,medium,motorcycle ,Metropolitian ,155,Sports,4.7
mxjj875225293,24,23.359033,85.325347,23.449033,85.415347,2022-03-14,1900-01-01 22:20:00,1900-01-01 22:25:00,Fog,low,motorcycle ,Other,105,Toys,4.7
kosb089205903,27,12.913041,77.683237,12.993041,77.763237,2022-03-27,1900-01-01 22:40:00,1900-01-01 22:55:00,Cloudy,low,motorcycle ,Urban ,145,Home,4.8
clba647777560,22,22.751234,75.88949,22.821234,75.95949,2022-03-12,1900-01-01 17:10:00,1900-01-01 17:15:00,Sunny,medium,motorcycle ,Metropolitian ,140,Apparel,4.9
vxjk597220498,24,12.3085,76.665808,12.3585,76.715808,2022-03-15,1900-01-01 18:35:00,1900-01-01 18:40:00,Stormy,medium,scooter ,Urban ,125,Electronics,4.8
tllm182042724,39,0.0,0.0,0.06,0.06,2022-03-09,1900-01-01 19:20:00,1900-01-01 19:30:00,Windy,jam,motorcycle ,Metropolitian ,210,Sports,4.4
issq769850231,37,27.160934,78.044095,27.250934,78.134095,2022-02-14,1900-01-01 23:50:00,1900-01-01 00:00:00,Fog,low,van,Metropolitian ,175,Snacks,4.2
qvwm726036374,34,22.310237,73.158921,22.350237,73.198921,2022-04-01,1900-01-01 14:40:00,1900-01-01 14:45:00,Windy,high,scooter ,Metropolitian ,160,Shoes,4.6
rvvz029600756,34,17.41233,78.449654,17.46233,78.499654,2022-03-05,1900-01-01 23:30:00,1900-01-01 23:45:00,Sunny,low,motorcycle ,Metropolitian ,80,Clothing,4.9
dvox190075241,21,19.120083,72.907385,19.130083,72.917385,2022-03-01,1900-01-01 09:00:00,1900-01-01 09:05:00,Stormy,low,motorcycle ,Urban ,80,Home,4.6
shvb115001181,35,12.934179,77.615797,12.984179,77.665797,2022-03-01,1900-01-01 19:30:00,1900-01-01 19:35:00,Stormy,jam,scooter ,Urban ,130,Toys,4.6
btvs955652245,37,18.636215,73.751081,18.646215,73.761081,2022-03-26,1900-01-01 11:50:00,1900-01-01 11:55:00,Fog,high,motorcycle ,Metropolitian ,130,Electronics,4.9
mame400683795,37,12.934365,77.616155,12.984365,77.666155,2022-04-05,1900-01-01 18:45:00,1900-01-01 18:50:00,Stormy,medium,motorcycle ,Urban ,125,Books,4.7
rurn443279156,26,19.207222,72.972281,19.297222,73.062281,2022-03-04,1900-01-01 19:15:00,1900-01-01 19:20:00,Fog,jam,scooter ,Other,210,Pet Supplies,4.6
yudc399220195,29,0.0,0.0,0.01,0.01,2022-03-21,1900-01-01 11:25:00,1900-01-01 11:30:00,Stormy,high,motorcycle ,Metropolitian ,80,Apparel,4.8
ovxw980945725,24,22.725748,75.898497,22.735747,75.908497,2022-03-26,1900-01-01 09:50:00,1900-01-01 10:05:00,Windy,low,motorcycle ,Metropolitian ,145,Pet Supplies,4.2
jmwu008565919,39,22.307898,73.167788,22.337898,73.197788,2022-03-09,1900-01-01 21:55:00,1900-01-01 22:05:00,Fog,jam,motorcycle ,Metropolitian ,155,Outdoors,4.8
svir857087240,22,12.933298,77.614293,13.063298,77.744293,2022-03-06,1900-01-01 20:50:00,1900-01-01 20:55:00,Fog,jam,scooter ,Metropolitian ,215,Shoes,4.2
hvwg439645757,27,10.96185,76.971082,11.04185,77.051082,2022-03-25,1900-01-01 23:15:00,1900-01-01 23:25:00,Sandstorms,low,motorcycle ,Metropolitian ,85,Books,4.7
ohnn559480417,35,23.359033,85.325347,23.409033,85.375347,2022-03-03,1900-01-01 19:30:00,1900-01-01 19:40:00,Stormy,jam,motorcycle ,Metropolitian ,165,Clothing,4.7
tdup125256920,29,12.949934,77.699386,13.019934,77.769386,2022-03-27,1900-01-01 19:35:00,1900-01-01 19:45:00,Sandstorms,jam,motorcycle ,Metropolitian ,140,Cosmetics,4.7
hfnv499191345,28,0.0,0.0,0.13,0.13,2022-03-04,1900-01-01 19:00:00,1900-01-01 19:10:00,Fog,medium,scooter ,Metropolitian ,185,Skincare,4.6
wwhk749904524,27,22.744648,75.894377,22.814648,75.964377,2022-03-16,1900-01-01 21:20:00,1900-01-01 21:25:00,Fog,jam,scooter ,Urban ,150,Shoes,5.0
seab871770857,21,18.530963,73.828972,18.590963,73.888972,2022-03-13,1900-01-01 19:25:00,1900-01-01 19:35:00,Sunny,jam,motorcycle ,Urban ,85,Apparel,4.6
aafr395199003,22,26.482419,80.320939,26.562419,80.400939,2022-02-12,1900-01-01 22:50:00,1900-01-01 22:55:00,Stormy,low,scooter ,Urban ,65,Snacks,4.8
ehal838646635,30,17.431477,78.40035,17.461477,78.43035,2022-03-24,1900-01-01 00:00:00,1900-01-01 00:05:00,Fog,low,scooter ,Urban ,19,Grocery,4.6
wdin220186408,24,30.327968,78.046106,30.357968,78.076106,2022-02-11,1900-01-01 23:25:00,1900-01-01 23:30:00,Stormy,low,scooter ,Urban ,65,Jewelry,4.9
kzgu903683293,27,12.970324,77.645748,13.050324,77.725748,2022-04-06,1900-01-01 19:50:00,1900-01-01 20:05:00,Windy,jam,motorcycle ,Metropolitian ,130,Clothing,5.0
fwyr378842904,32,13.02978,80.208812,13.07978,80.258812,2022-03-19,1900-01-01 19:50:00,1900-01-01 19:55:00,Sandstorms,jam,scooter ,Metropolitian ,160,Pet Supplies,4.9
hldc098345977,29,19.003517,72.82765,19.083517,72.90765,2022-03-12,1900-01-01 20:20:00,1900-01-01 20:35:00,Stormy,jam,motorcycle ,Metropolitian ,135,Snacks,4.8
igas262818664,34,21.157729,72.768726,21.237729,72.848726,2022-03-08,1900-01-01 17:25:00,1900-01-01 17:40:00,Sandstorms,medium,scooter ,Metropolitian ,150,Kitchen,4.7
hrii425741968,33,12.913041,77.683237,12.963041,77.733237,2022-03-15,1900-01-01 19:50:00,1900-01-01 20:00:00,Sunny,jam,motorcycle ,Metropolitian ,120,Books,4.7
mpet509696213,33,23.351489,85.324253,23.391489,85.364253,2022-03-19,1900-01-01 13:45:00,1900-01-01 13:55:00,Stormy,high,van,Urban ,150,Toys,4.7
tccw474511252,33,21.183434,72.814492,21.193434,72.824492,2022-03-30,1900-01-01 10:40:00,1900-01-01 10:45:00,Stormy,low,scooter ,Other,24,Grocery,4.7
itlt015819756,28,23.357804,85.325146,23.397804,85.365146,2022-04-05,1900-01-01 12:40:00,1900-01-01 12:55:00,Sandstorms,high,motorcycle ,Urban ,190,Pet Supplies,4.7
qsbn999493735,29,22.751234,75.88949,22.821234,75.95949,2022-03-10,1900-01-01 23:35:00,1900-01-01 23:45:00,Sunny,low,motorcycle ,Metropolitian ,100,Skincare,4.9
huuk522749999,22,26.921411,75.793604,27.001411,75.873604,2022-03-06,1900-01-01 17:10:00,1900-01-01 17:15:00,Windy,medium,motorcycle ,Metropolitian ,160,Shoes,4.7
kzzs184408550,32,18.636215,73.751081,18.746215,73.861081,2022-03-04,1900-01-01 17:45:00,1900-01-01 18:00:00,Fog,medium,motorcycle ,Metropolitian ,195,Home,4.9
pecl189547498,27,12.323994,76.626167,12.353994,76.656167,2022-03-15,1900-01-01 23:45:00,1900-01-01 23:50:00,Stormy,low,motorcycle ,Metropolitian ,65,Electronics,4.9
tews708136778,31,18.51421,73.838429,18.59421,73.918429,2022-03-20,1900-01-01 17:40:00,1900-01-01 17:45:00,Fog,medium,motorcycle ,Metropolitian ,195,Jewelry,4.7
mjkp174923833,29,11.016298,76.972076,11.076298,77.032076,2022-03-05,1900-01-01 23:50:00,1900-01-01 00:00:00,Sandstorms,low,motorcycle ,Urban ,85,Electronics,4.3
kyjn239561446,35,11.021278,76.995017,11.131278,77.105017,2022-04-06,1900-01-01 19:25:00,1900-01-01 19:40:00,Fog,jam,motorcycle ,Metropolitian ,260,Books,4.5
hjkr490008478,27,12.981615,80.231598,13.001615,80.251598,2022-03-21,1900-01-01 10:15:00,1900-01-01 10:25:00,Windy,low,motorcycle ,Metropolitian ,100,Shoes,4.2
hhys696702224,32,22.311358,73.164798,22.391358,73.244798,2022-03-25,1900-01-01 18:00:00,1900-01-01 18:15:00,Stormy,medium,motorcycle ,Metropolitian ,190,Cosmetics,3.5
gsdr917625667,21,22.761593,75.886362,22.811593,75.936362,2022-03-26,1900-01-01 21:35:00,1900-01-01 21:45:00,Fog,jam,motorcycle ,Metropolitian ,130,Sports,4.9
xeyr546340267,39,23.351489,85.324253,23.461489,85.434253,2022-03-02,1900-01-01 21:40:00,1900-01-01 21:55:00,Stormy,jam,motorcycle ,Metropolitian ,235,Snacks,4.1
tmzp273385172,33,22.745049,75.892471,22.825049,75.972471,2022-03-25,1900-01-01 19:45:00,1900-01-01 20:00:00,Windy,jam,van,Metropolitian ,155,Kitchen,3.7
aaoe396115749,27,26.483042,80.317833,26.573042,80.407833,2022-02-18,1900-01-01 20:00:00,1900-01-01 20:10:00,Stormy,jam,scooter ,Metropolitian ,130,Skincare,4.9
ykbs280569484,30,22.745049,75.892471,22.795049,75.942471,2022-03-30,1900-01-01 18:55:00,1900-01-01 19:00:00,Fog,medium,scooter ,Metropolitian ,85,Kitchen,4.5
jxkh072332343,39,26.911378,75.789034,27.021378,75.899034,2022-03-06,1900-01-01 20:15:00,1900-01-01 20:20:00,Stormy,jam,scooter ,Metropolitian ,130,Shoes,4.7
zpnf667917080,20,19.207222,72.972281,19.227222,72.992281,2022-03-15,1900-01-01 10:20:00,1900-01-01 10:35:00,Cloudy,low,motorcycle ,Metropolitian ,115,Pet Supplies,4.6
sovi907389353,32,0.0,0.0,0.06,0.06,2022-03-05,1900-01-01 20:10:00,1900-01-01 20:20:00,Sandstorms,jam,motorcycle ,Metropolitian ,230,Snacks,4.3
lknn263594848,21,26.483042,80.317833,26.533042,80.367833,2022-02-11,1900-01-01 21:35:00,1900-01-01 21:40:00,Stormy,jam,motorcycle ,Urban ,130,Pet Supplies,4.5
eryo305964744,33,23.359194,85.325447,23.369194,85.335447,2022-03-03,1900-01-01 12:00:00,1900-01-01 12:05:00,Sunny,high,scooter ,Urban ,75,Clothing,4.5
slxt307275668,37,26.849596,75.800512,26.909596,75.860512,2022-03-11,1900-01-01 20:35:00,1900-01-01 20:50:00,Windy,jam,motorcycle ,Metropolitian ,160,Toys,5.0
rnbn153519682,25,18.554382,73.798206,18.604382,73.848206,2022-03-17,1900-01-01 23:30:00,1900-01-01 23:40:00,Sandstorms,low,motorcycle ,Metropolitian ,130,Shoes,4.0
vbav756143862,31,23.359407,85.325055,23.399407,85.365055,2022-04-01,1900-01-01 15:25:00,1900-01-01 15:35:00,Cloudy,medium,scooter ,Metropolitian ,85,Shoes,4.6
zpxn880384698,28,22.751857,75.866699,22.861857,75.976699,2022-03-18,1900-01-01 19:30:00,1900-01-01 19:35:00,Windy,jam,scooter ,Metropolitian ,90,Apparel,4.9
aihu494319905,36,18.554382,73.798206,18.624382,73.868206,2022-03-25,1900-01-01 19:35:00,1900-01-01 19:45:00,Cloudy,jam,motorcycle ,Metropolitian ,44,Grocery,5.0
mqvp909535115,39,10.96185,76.971082,11.00185,77.011082,2022-03-30,1900-01-01 14:30:00,1900-01-01 14:45:00,Windy,high,van,Metropolitian ,165,Skincare,4.4
egdw888984147,21,17.41233,78.449654,17.44233,78.479654,2022-03-28,1900-01-01 22:30:00,1900-01-01 22:35:00,Windy,low,motorcycle ,Urban ,60,Snacks,4.8
twqy977702962,27,18.520016,73.830547,18.530016,73.840547,2022-03-19,1900-01-01 11:35:00,1900-01-01 11:45:00,Fog,high,motorcycle ,Metropolitian ,135,Books,4.9
gvhj142107527,26,11.000762,76.981876,11.030762,77.011876,2022-03-01,1900-01-01 22:00:00,1900-01-01 22:05:00,Sandstorms,jam,scooter ,Urban ,110,Jewelry,5.0
bylx265481445,21,0.0,0.0,0.01,0.01,2022-03-28,1900-01-01 09:20:00,1900-01-01 09:30:00,Sunny,low,scooter ,Other,95,Books,4.9
fvjh184291238,20,21.149834,72.778666,21.189834,72.818666,2022-03-17,1900-01-01 13:45:00,1900-01-01 14:00:00,Stormy,high,motorcycle ,Metropolitian ,33,Grocery,4.1
jpbf997821085,22,21.170096,72.789122,21.180096,72.799122,2022-03-05,1900-01-01 09:55:00,1900-01-01 10:05:00,Fog,low,van,Urban ,19,Grocery,4.8
zbiw638143337,38,18.536718,73.830327,18.646718,73.940327,2022-03-16,1900-01-01 23:25:00,1900-01-01 23:30:00,Sunny,low,motorcycle ,Metropolitian ,130,Sports,4.6
egnx581239069,30,22.31279,73.170283,22.42279,73.280283,2022-03-20,1900-01-01 21:30:00,1900-01-01 21:40:00,Fog,jam,motorcycle ,Metropolitian ,225,Skincare,4.6
crmx668806875,22,10.027364,76.308258,10.097364,76.378258,2022-02-16,1900-01-01 18:10:00,1900-01-01 18:20:00,Cloudy,medium,motorcycle ,Metropolitian ,195,Sports,4.8
thiu130982270,30,21.183434,72.814492,21.233434,72.864492,2022-03-03,1900-01-01 21:45:00,1900-01-01 22:00:00,Cloudy,jam,van,Metropolitian ,190,Skincare,4.6
sguv166059725,34,0.0,0.0,0.06,0.06,2022-03-30,1900-01-01 20:30:00,1900-01-01 20:40:00,Sandstorms,jam,van,Metropolitian ,145,Skincare,4.7
gicq705544069,26,22.311603,73.165012,22.401603,73.255012,2022-03-29,1900-01-01 23:45:00,1900-01-01 23:55:00,Fog,low,motorcycle ,Metropolitian ,105,Books,4.6
utgl101255985,22,19.874103,75.368419,19.924103,75.418419,2022-02-13,1900-01-01 20:35:00,1900-01-01 20:40:00,Fog,jam,scooter ,Metropolitian ,135,Jewelry,4.6
wcsq907888729,28,21.170798,72.790489,21.240798,72.860489,2022-04-04,1900-01-01 18:40:00,1900-01-01 18:45:00,Fog,medium,scooter ,Metropolitian ,195,Shoes,4.7
vrzd371198438,20,12.334022,76.618203,12.414022,76.698203,2022-03-27,1900-01-01 19:35:00,1900-01-01 19:50:00,Sandstorms,jam,van,Metropolitian ,120,Pet Supplies,4.5
jxtc254315566,25,0.0,0.0,0.08,0.08,2022-03-06,1900-01-01 21:50:00,1900-01-01 22:05:00,Windy,jam,motorcycle ,Metropolitian ,130,Outdoors,4.6
wmtq278497156,33,26.956431,75.776649,27.036431,75.856649,2022-03-10,1900-01-01 18:10:00,1900-01-01 18:15:00,Stormy,medium,motorcycle ,Metropolitian ,145,Sports,4.9
xypq085358186,26,30.361281,78.068022,30.441281,78.148022,2022-02-12,1900-01-01 17:10:00,1900-01-01 17:15:00,Fog,medium,scooter ,Metropolitian ,175,Books,4.7
utvv008689774,37,18.533811,73.899315,18.583811,73.949315,2022-03-24,1900-01-01 22:25:00,1900-01-01 22:30:00,Windy,low,motorcycle ,Metropolitian ,28,Grocery,4.6
qlwx731170658,31,18.927584,72.832585,18.947584,72.852585,2022-04-03,1900-01-01 09:20:00,1900-01-01 09:25:00,Fog,low,motorcycle ,Metropolitian ,140,Kitchen,4.6
qakn931266368,27,22.695207,75.866059,22.805207,75.976059,2022-04-04,1900-01-01 20:50:00,1900-01-01 20:55:00,Windy,jam,motorcycle ,Metropolitian ,160,Pet Supplies,4.8
uzky184164409,37,26.90294,75.793007,27.01294,75.903007,2022-03-18,1900-01-01 21:45:00,1900-01-01 21:50:00,Sandstorms,jam,motorcycle ,Metropolitian ,145,Jewelry,4.5
